,Zipcodes,Zipcode Latitude,Zipcode Longitude,Business,City,Zipcodes,Biz Latitude,Biz Longitude
1245,55420,44.835969,-93.277176,Groceries of the Orient,Burnsville,55337,44.77504992,-93.31867777
1246,55420,44.835969,-93.277176,Asian Direct Oriental Market,Richfield,55423,44.86349,-93.26758
1247,55420,44.835969,-93.277176,Saigon Asian Food Market,Burnsville,55337,44.7884281,-93.2463804
1248,55420,44.835969,-93.277176,United Noodles,Minneapolis,55404,44.958324,-93.2424698
1249,55420,44.835969,-93.277176,Kt Oriental Market,Minneapolis,55423,44.86645,-93.28885
1250,55420,44.835969,-93.277176,Asian Direct Oriental Market,Savage,55378,44.778142,-93.333283
1251,55420,44.835969,-93.277176,Bharat Bazaar,Bloomington,55431,44.8575903,-93.3050049
1252,55420,44.835969,-93.277176,TBS Mart,Bloomington,55420,44.860838,-93.26903
1254,55420,44.835969,-93.277176,Midtown Global Market,Minneapolis,55407,44.948566,-93.260711
1255,55420,44.835969,-93.277176,Shuang Hur Oriental Market,Minneapolis,55408,44.9533109,-93.27810053
1256,55420,44.835969,-93.277176,Truong Thanh Grocery Store,Minneapolis,55404,44.9566803,-93.278389
1257,55420,44.835969,-93.277176,Bill's Imported Foods,Minneapolis,55408,44.94807053,-93.28912354
1264,55420,44.835969,-93.277176,Duc Loi Supermarket,Minneapolis,55404,44.9566612,-93.2774734
1274,55421,45.050555,-93.249955,Seoul Oriental Foods,Fridley,55432,45.0807533,-93.2411423
1275,55421,45.050555,-93.249955,Shanghai Wholesale,Minneapolis,55413,44.9952895,-93.2103175
1276,55421,45.050555,-93.249955,United Noodles,Minneapolis,55404,44.958324,-93.2424698
1277,55421,45.050555,-93.249955,Koom Siab Grocery & Deli,Minneapolis,55444,45.0949,-93.30191
1278,55421,45.050555,-93.249955,Kim's Oriental Market,Saint Paul,55104,44.96183349,-93.16735013
1279,55421,45.050555,-93.249955,Shuang Hur Oriental Market,Minneapolis,55408,44.9533109,-93.27810053
1280,55421,45.050555,-93.249955,Midtown Global Market,Minneapolis,55407,44.948566,-93.260711
1281,55421,45.050555,-93.249955,Bangkok Market & Video Rental,Minneapolis,55411,45.01223755,-93.2875824
1282,55421,45.050555,-93.249955,Truong Thanh Grocery Store,Minneapolis,55404,44.9566803,-93.278389
1283,55421,45.050555,-93.249955,Vinai Market,Minneapolis,55429,45.0680961,-93.3281749
1287,55421,45.050555,-93.249955,Sun Foods,Brooklyn Center,55429,45.07049,-93.3285
1288,55421,45.050555,-93.249955,Bill's Imported Foods,Minneapolis,55408,44.94807053,-93.28912354
1289,55421,45.050555,-93.249955,Shanghai Market,Saint Paul,55108,44.97701263,-93.16553497
1290,55421,45.050555,-93.249955,Caspian Bistro & Marketplace,Minneapolis,55414,44.973218,-93.222054
1291,55421,45.050555,-93.249955,Little India,Minneapolis,55418,45.00713,-93.2468
1293,55421,45.050555,-93.249955,So Low Grocery Outlet,Minneapolis,55411,45.01262665,-93.29476929
1300,55421,45.050555,-93.249955,Duc Loi Supermarket,Minneapolis,55404,44.9566612,-93.2774734
1315,55422,45.009275,-93.341105,Jin Jin Shanghai Market,Hopkins,55343,44.92631486,-93.38649526
1316,55422,45.009275,-93.341105,Dragon Star Supermarket,Minneapolis,55445,45.09647811,-93.37819498
1317,55422,45.009275,-93.341105,Shuang Hur Oriental Market,Minneapolis,55408,44.9533109,-93.27810053
1319,55422,45.009275,-93.341105,Truong Thanh Grocery Store,Minneapolis,55404,44.9566803,-93.278389
1320,55422,45.009275,-93.341105,Koom Siab Grocery & Deli,Minneapolis,55444,45.0949,-93.30191
1321,55422,45.009275,-93.341105,Vinai Market,Minneapolis,55429,45.0680961,-93.3281749
1322,55422,45.009275,-93.341105,Bill's Imported Foods,Minneapolis,55408,44.94807053,-93.28912354
1323,55422,45.009275,-93.341105,Midtown Global Market,Minneapolis,55407,44.948566,-93.260711
1325,55422,45.009275,-93.341105,Bangkok Market & Video Rental,Minneapolis,55411,45.01223755,-93.2875824
1326,55422,45.009275,-93.341105,So Low Grocery Outlet,Minneapolis,55411,45.01262665,-93.29476929
1328,55422,45.009275,-93.341105,Sun Foods,Brooklyn Center,55429,45.07049,-93.3285
1331,55422,45.009275,-93.341105,Ethnic Foods Company,Osseo,55369,45.11842,-93.40173
1332,55422,45.009275,-93.341105,Duc Loi Supermarket,Minneapolis,55404,44.9566612,-93.2774734
1350,55423,44.877193,-93.281359,Hana Asian Market,Bloomington,55425,44.83685,-93.24967
1351,55423,44.877193,-93.281359,Chan Oriental Market,Minneapolis,55420,44.8395572,-93.2888149
1352,55423,44.877193,-93.281359,Asian Direct Oriental Market,Richfield,55423,44.86349,-93.26758
1353,55423,44.877193,-93.281359,Kt Oriental Market,Minneapolis,55423,44.86645,-93.28885
1354,55423,44.877193,-93.281359,United Noodles,Minneapolis,55404,44.958324,-93.2424698
1356,55423,44.877193,-93.281359,TBS Mart,Bloomington,55420,44.860838,-93.26903
1357,55423,44.877193,-93.281359,Bharat Bazaar,Bloomington,55431,44.8575903,-93.3050049
1358,55423,44.877193,-93.281359,Groceries of the Orient,Burnsville,55337,44.77504992,-93.31867777
1359,55423,44.877193,-93.281359,Shuang Hur Oriental Market,Minneapolis,55408,44.9533109,-93.27810053
1360,55423,44.877193,-93.281359,Truong Thanh Grocery Store,Minneapolis,55404,44.9566803,-93.278389
1361,55423,44.877193,-93.281359,Midtown Global Market,Minneapolis,55407,44.948566,-93.260711
1362,55423,44.877193,-93.281359,Saigon Asian Food Market,Burnsville,55337,44.7884281,-93.2463804
1363,55423,44.877193,-93.281359,Shanghai Wholesale,Minneapolis,55413,44.9952895,-93.2103175
1364,55423,44.877193,-93.281359,Asian Direct Oriental Market,Savage,55378,44.778142,-93.333283
1365,55423,44.877193,-93.281359,Bill's Imported Foods,Minneapolis,55408,44.94807053,-93.28912354
1368,55423,44.877193,-93.281359,Caspian Bistro & Marketplace,Minneapolis,55414,44.973218,-93.222054
1372,55423,44.877193,-93.281359,Duc Loi Supermarket,Minneapolis,55404,44.9566612,-93.2774734
1386,55426,44.95656,-93.381608,Jin Jin Shanghai Market,Hopkins,55343,44.92631486,-93.38649526
1390,55426,44.95656,-93.381608,Bharat Bazaar,Bloomington,55431,44.8575903,-93.3050049
1391,55426,44.95656,-93.381608,Sun Foods,Brooklyn Center,55429,45.07049,-93.3285
1394,55426,44.95656,-93.381608,So Low Grocery Outlet,Minneapolis,55411,45.01262665,-93.29476929
1395,55426,44.95656,-93.381608,Vinai Market,Minneapolis,55429,45.0680961,-93.3281749
1406,55427,45.004595,-93.381351,Jin Jin Shanghai Market,Hopkins,55343,44.92631486,-93.38649526
1407,55427,45.004595,-93.381351,Dragon Star Supermarket,Minneapolis,55445,45.09647811,-93.37819498
1408,55427,45.004595,-93.381351,Koom Siab Grocery & Deli,Minneapolis,55444,45.0949,-93.30191
1411,55427,45.004595,-93.381351,Vinai Market,Minneapolis,55429,45.0680961,-93.3281749
1413,55427,45.004595,-93.381351,Sun Foods,Brooklyn Center,55429,45.07049,-93.3285
1414,55427,45.004595,-93.381351,Ethnic Foods Company,Osseo,55369,45.11842,-93.40173
1415,55427,45.004595,-93.381351,So Low Grocery Outlet,Minneapolis,55411,45.01262665,-93.29476929
1427,55428,45.064039,-93.383509,Dragon Star Supermarket,Minneapolis,55445,45.09647811,-93.37819498
1428,55428,45.064039,-93.383509,Koom Siab Grocery & Deli,Minneapolis,55444,45.0949,-93.30191
1429,55428,45.064039,-93.383509,Vinai Market,Minneapolis,55429,45.0680961,-93.3281749
1431,55428,45.064039,-93.383509,Sun Foods,Brooklyn Center,55429,45.07049,-93.3285
1434,55428,45.064039,-93.383509,Ethnic Foods Company,Osseo,55369,45.11842,-93.40173
1436,55428,45.064039,-93.383509,So Low Grocery Outlet,Minneapolis,55411,45.01262665,-93.29476929
1444,55429,45.063552,-93.341097,Dragon Star Supermarket,Minneapolis,55445,45.09647811,-93.37819498
1445,55429,45.063552,-93.341097,Koom Siab Grocery & Deli,Minneapolis,55444,45.0949,-93.30191
1446,55429,45.063552,-93.341097,Vinai Market,Minneapolis,55429,45.0680961,-93.3281749
1447,55429,45.063552,-93.341097,Sun Foods,Brooklyn Center,55429,45.07049,-93.3285
1448,55429,45.063552,-93.341097,Shuang Hur Oriental Market,Minneapolis,55408,44.9533109,-93.27810053
1451,55429,45.063552,-93.341097,Truong Thanh Grocery Store,Minneapolis,55404,44.9566803,-93.278389
1452,55429,45.063552,-93.341097,Midtown Global Market,Minneapolis,55407,44.948566,-93.260711
1454,55429,45.063552,-93.341097,Bangkok Market & Video Rental,Minneapolis,55411,45.01223755,-93.2875824
1455,55429,45.063552,-93.341097,Ethnic Foods Company,Osseo,55369,45.11842,-93.40173
1456,55429,45.063552,-93.341097,Bill's Imported Foods,Minneapolis,55408,44.94807053,-93.28912354
1459,55429,45.063552,-93.341097,So Low Grocery Outlet,Minneapolis,55411,45.01262665,-93.29476929
1465,55429,45.063552,-93.341097,Duc Loi Supermarket,Minneapolis,55404,44.9566612,-93.2774734
1475,55430,45.063112,-93.300411,Seoul Oriental Foods,Fridley,55432,45.0807533,-93.2411423
1476,55430,45.063112,-93.300411,Dragon Star Supermarket,Minneapolis,55445,45.09647811,-93.37819498
1477,55430,45.063112,-93.300411,Koom Siab Grocery & Deli,Minneapolis,55444,45.0949,-93.30191
1478,55430,45.063112,-93.300411,United Noodles,Minneapolis,55404,44.958324,-93.2424698
1479,55430,45.063112,-93.300411,Vinai Market,Minneapolis,55429,45.0680961,-93.3281749
1480,55430,45.063112,-93.300411,Sun Foods,Brooklyn Center,55429,45.07049,-93.3285
1481,55430,45.063112,-93.300411,Shuang Hur Oriental Market,Minneapolis,55408,44.9533109,-93.27810053
1484,55430,45.063112,-93.300411,Truong Thanh Grocery Store,Minneapolis,55404,44.9566803,-93.278389
1485,55430,45.063112,-93.300411,Bangkok Market & Video Rental,Minneapolis,55411,45.01223755,-93.2875824
1486,55430,45.063112,-93.300411,Midtown Global Market,Minneapolis,55407,44.948566,-93.260711
1489,55430,45.063112,-93.300411,Bill's Imported Foods,Minneapolis,55408,44.94807053,-93.28912354
1492,55430,45.063112,-93.300411,Little India,Minneapolis,55418,45.00713,-93.2468
1493,55430,45.063112,-93.300411,So Low Grocery Outlet,Minneapolis,55411,45.01262665,-93.29476929
1496,55430,45.063112,-93.300411,Caspian Bistro & Marketplace,Minneapolis,55414,44.973218,-93.222054
1499,55430,45.063112,-93.300411,Duc Loi Supermarket,Minneapolis,55404,44.9566612,-93.2774734
1513,55431,44.825914,-93.310998,Chan Oriental Market,Minneapolis,55420,44.8395572,-93.2888149
1514,55431,44.825914,-93.310998,Hana Asian Market,Bloomington,55425,44.83685,-93.24967
1515,55431,44.825914,-93.310998,Groceries of the Orient,Burnsville,55337,44.77504992,-93.31867777
1516,55431,44.825914,-93.310998,Asian Direct Oriental Market,Savage,55378,44.778142,-93.333283
1517,55431,44.825914,-93.310998,Saigon Asian Food Market,Burnsville,55337,44.7884281,-93.2463804
1518,55431,44.825914,-93.310998,Kt Oriental Market,Minneapolis,55423,44.86645,-93.28885
1519,55431,44.825914,-93.310998,Bharat Bazaar,Bloomington,55431,44.8575903,-93.3050049
1520,55431,44.825914,-93.310998,Jin Jin Shanghai Market,Hopkins,55343,44.92631486,-93.38649526
1521,55431,44.825914,-93.310998,Asian Direct Oriental Market,Richfield,55423,44.86349,-93.26758
1523,55431,44.825914,-93.310998,TBS Mart,Bloomington,55420,44.860838,-93.26903
1524,55431,44.825914,-93.310998,Shuang Hur Oriental Market,Minneapolis,55408,44.9533109,-93.27810053
1525,55431,44.825914,-93.310998,Midtown Global Market,Minneapolis,55407,44.948566,-93.260711
1527,55431,44.825914,-93.310998,Bill's Imported Foods,Minneapolis,55408,44.94807053,-93.28912354
1538,55432,45.096587,-93.254518,Seoul Oriental Foods,Fridley,55432,45.0807533,-93.2411423
1539,55432,45.096587,-93.254518,Koom Siab Grocery & Deli,Minneapolis,55444,45.0949,-93.30191
1540,55432,45.096587,-93.254518,Shanghai Wholesale,Minneapolis,55413,44.9952895,-93.2103175
1541,55432,45.096587,-93.254518,Sun Foods,Brooklyn Center,55429,45.07049,-93.3285
1542,55432,45.096587,-93.254518,Vinai Market,Minneapolis,55429,45.0680961,-93.3281749
1544,55432,45.096587,-93.254518,Shanghai Market,Saint Paul,55108,44.97701263,-93.16553497
1548,55432,45.096587,-93.254518,Bangkok Market & Video Rental,Minneapolis,55411,45.01223755,-93.2875824
1550,55432,45.096587,-93.254518,Caspian Bistro & Marketplace,Minneapolis,55414,44.973218,-93.222054
1551,55432,45.096587,-93.254518,Little India,Minneapolis,55418,45.00713,-93.2468
1553,55432,45.096587,-93.254518,So Low Grocery Outlet,Minneapolis,55411,45.01262665,-93.29476929
1563,55433,45.160411,-93.314839,Seoul Oriental Foods,Fridley,55432,45.0807533,-93.2411423
1564,55433,45.160411,-93.314839,Dragon Star Supermarket,Minneapolis,55445,45.09647811,-93.37819498
1565,55433,45.160411,-93.314839,Koom Siab Grocery & Deli,Minneapolis,55444,45.0949,-93.30191
1567,55433,45.160411,-93.314839,Vinai Market,Minneapolis,55429,45.0680961,-93.3281749
1569,55433,45.160411,-93.314839,Sun Foods,Brooklyn Center,55429,45.07049,-93.3285
1570,55433,45.160411,-93.314839,Ethnic Foods Company,Osseo,55369,45.11842,-93.40173
1574,55434,45.163716,-93.250487,Seoul Oriental Foods,Fridley,55432,45.0807533,-93.2411423
1575,55434,45.163716,-93.250487,Koom Siab Grocery & Deli,Minneapolis,55444,45.0949,-93.30191
1577,55434,45.163716,-93.250487,Vinai Market,Minneapolis,55429,45.0680961,-93.3281749
1578,55434,45.163716,-93.250487,Sun Foods,Brooklyn Center,55429,45.07049,-93.3285
1582,55435,44.873981,-93.335255,Chan Oriental Market,Minneapolis,55420,44.8395572,-93.2888149
1583,55435,44.873981,-93.335255,Jin Jin Shanghai Market,Hopkins,55343,44.92631486,-93.38649526
1585,55435,44.873981,-93.335255,Hana Asian Market,Bloomington,55425,44.83685,-93.24967
1586,55435,44.873981,-93.335255,Kt Oriental Market,Minneapolis,55423,44.86645,-93.28885
1587,55435,44.873981,-93.335255,Bharat Bazaar,Bloomington,55431,44.8575903,-93.3050049
1588,55435,44.873981,-93.335255,Asian Direct Oriental Market,Richfield,55423,44.86349,-93.26758
1589,55435,44.873981,-93.335255,Shuang Hur Oriental Market,Minneapolis,55408,44.9533109,-93.27810053
1591,55435,44.873981,-93.335255,Saigon Asian Food Market,Burnsville,55337,44.7884281,-93.2463804
1592,55435,44.873981,-93.335255,Asian Direct Oriental Market,Savage,55378,44.778142,-93.333283
1593,55435,44.873981,-93.335255,Truong Thanh Grocery Store,Minneapolis,55404,44.9566803,-93.278389
1594,55435,44.873981,-93.335255,Bill's Imported Foods,Minneapolis,55408,44.94807053,-93.28912354
1595,55435,44.873981,-93.335255,TBS Mart,Bloomington,55420,44.860838,-93.26903
1596,55435,44.873981,-93.335255,Groceries of the Orient,Burnsville,55337,44.77504992,-93.31867777
1597,55435,44.873981,-93.335255,Midtown Global Market,Minneapolis,55407,44.948566,-93.260711
1602,55435,44.873981,-93.335255,Duc Loi Supermarket,Minneapolis,55404,44.9566612,-93.2774734
1614,55436,44.907173,-93.375086,Jin Jin Shanghai Market,Hopkins,55343,44.92631486,-93.38649526
1616,55436,44.907173,-93.375086,Chan Oriental Market,Minneapolis,55420,44.8395572,-93.2888149
1617,55436,44.907173,-93.375086,Kt Oriental Market,Minneapolis,55423,44.86645,-93.28885
1619,55436,44.907173,-93.375086,Bharat Bazaar,Bloomington,55431,44.8575903,-93.3050049
1620,55436,44.907173,-93.375086,Bill's Imported Foods,Minneapolis,55408,44.94807053,-93.28912354
1624,55436,44.907173,-93.375086,Bangkok Market & Video Rental,Minneapolis,55411,45.01223755,-93.2875824
1628,55436,44.907173,-93.375086,So Low Grocery Outlet,Minneapolis,55411,45.01262665,-93.29476929
1637,55437,44.822972,-93.344341,Groceries of the Orient,Burnsville,55337,44.77504992,-93.31867777
1638,55437,44.822972,-93.344341,Chan Oriental Market,Minneapolis,55420,44.8395572,-93.2888149
1639,55437,44.822972,-93.344341,Asian Direct Oriental Market,Savage,55378,44.778142,-93.333283
1640,55437,44.822972,-93.344341,Jin Jin Shanghai Market,Hopkins,55343,44.92631486,-93.38649526
1642,55437,44.822972,-93.344341,Bharat Bazaar,Bloomington,55431,44.8575903,-93.3050049
1643,55437,44.822972,-93.344341,TBS Mart,Bloomington,55420,44.860838,-93.26903
1645,55437,44.822972,-93.344341,Kt Oriental Market,Minneapolis,55423,44.86645,-93.28885
1646,55437,44.822972,-93.344341,Asian Direct Oriental Market,Richfield,55423,44.86349,-93.26758
1648,55437,44.822972,-93.344341,Bill's Imported Foods,Minneapolis,55408,44.94807053,-93.28912354
1649,55437,44.822972,-93.344341,Midtown Global Market,Minneapolis,55407,44.948566,-93.260711
1658,55438,44.826731,-93.379393,Groceries of the Orient,Burnsville,55337,44.77504992,-93.31867777
1660,55438,44.826731,-93.379393,Asian Direct Oriental Market,Savage,55378,44.778142,-93.333283
1661,55438,44.826731,-93.379393,Jin Jin Shanghai Market,Hopkins,55343,44.92631486,-93.38649526
1662,55438,44.826731,-93.379393,Bharat Bazaar,Bloomington,55431,44.8575903,-93.3050049
1665,55438,44.826731,-93.379393,Thai Tempo,Shakopee,55379,44.77970205,-93.46891688
1673,55441,45.007993,-93.425314,Jin Jin Shanghai Market,Hopkins,55343,44.92631486,-93.38649526
1674,55441,45.007993,-93.425314,Dragon Star Supermarket,Minneapolis,55445,45.09647811,-93.37819498
1677,55441,45.007993,-93.425314,Ethnic Foods Company,Osseo,55369,45.11842,-93.40173
1683,55442,45.046291,-93.428928,Dragon Star Supermarket,Minneapolis,55445,45.09647811,-93.37819498
1684,55442,45.046291,-93.428928,Jin Jin Shanghai Market,Hopkins,55343,44.92631486,-93.38649526
1687,55442,45.046291,-93.428928,Ethnic Foods Company,Osseo,55369,45.11842,-93.40173
1691,55443,45.117609,-93.338118,Dragon Star Supermarket,Minneapolis,55445,45.09647811,-93.37819498
1692,55443,45.117609,-93.338118,Koom Siab Grocery & Deli,Minneapolis,55444,45.0949,-93.30191
1694,55443,45.117609,-93.338118,Vinai Market,Minneapolis,55429,45.0680961,-93.3281749
1695,55443,45.117609,-93.338118,Sun Foods,Brooklyn Center,55429,45.07049,-93.3285
1698,55443,45.117609,-93.338118,Ethnic Foods Company,Osseo,55369,45.11842,-93.40173
1700,55443,45.117609,-93.338118,Bangkok Market & Video Rental,Minneapolis,55411,45.01223755,-93.2875824
1702,55443,45.117609,-93.338118,So Low Grocery Outlet,Minneapolis,55411,45.01262665,-93.29476929
1708,55444,45.107694,-93.303067,Koom Siab Grocery & Deli,Minneapolis,55444,45.0949,-93.30191
1709,55444,45.107694,-93.303067,Seoul Oriental Foods,Fridley,55432,45.0807533,-93.2411423
1710,55444,45.107694,-93.303067,Dragon Star Supermarket,Minneapolis,55445,45.09647811,-93.37819498
1712,55444,45.107694,-93.303067,Vinai Market,Minneapolis,55429,45.0680961,-93.3281749
1713,55444,45.107694,-93.303067,Sun Foods,Brooklyn Center,55429,45.07049,-93.3285
1716,55444,45.107694,-93.303067,Bangkok Market & Video Rental,Minneapolis,55411,45.01223755,-93.2875824
1720,55444,45.107694,-93.303067,So Low Grocery Outlet,Minneapolis,55411,45.01262665,-93.29476929
1721,55444,45.107694,-93.303067,Little India,Minneapolis,55418,45.00713,-93.2468
1731,55446,45.046438,-93.485395,Ethnic Foods Company,Osseo,55369,45.11842,-93.40173
1733,55447,45.001581,-93.490856,Ethnic Foods Company,Osseo,55369,45.11842,-93.40173
1735,55448,45.193911,-93.299952,Dragon Star Supermarket,Minneapolis,55445,45.09647811,-93.37819498
1737,55448,45.193911,-93.299952,Seoul Oriental Foods,Fridley,55432,45.0807533,-93.2411423
1738,55448,45.193911,-93.299952,Koom Siab Grocery & Deli,Minneapolis,55444,45.0949,-93.30191
1740,55448,45.193911,-93.299952,Vinai Market,Minneapolis,55429,45.0680961,-93.3281749
1741,55448,45.193911,-93.299952,Sun Foods,Brooklyn Center,55429,45.07049,-93.3285
1743,55449,45.177288,-93.181914,Seoul Oriental Foods,Fridley,55432,45.0807533,-93.2411423
